"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.77987274857","4827.84640813787","5639.88125114131","7354.35086106123","8439.80442687138","10513.7217889362","11388.83795473","12415.8533613542","17502.3862503526","19773.3762199587","20669.4985029427","19512.9032892283","19691.3615647138","19576.4983686398","18609.386525104","19409.1350546087","28316.6060016968","37873.636868933","41356.9353535852","39429.1075942046","49452.387381395","50982.8121223824","55288.5010561343","55916.7681007456","64157.0528752034","78763.8151187882","79931.4646605926","72181.1002675804","76635.6144207376","81116.3992689044","74631.6505530152","74021.9397788888","79088.6272944492","89553.9060681562","99926.9365615594","104995.985501061","113830.0285523","129870.185681614","142254.691640412","125107.671089987","140101.967275142","157092.969386695","149160.758132157","","","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.469073320517","142.046393695165","137.331837460579","117.243646655411","120.127295162768","152.124626274731","153.113959982105","158.887893751699","150.212186275444","160.426560438083","183.512113491713","186.706745495451","198.579919789185","219.66427316477","269.089616543617","280.920135262776","261.815255326436","294.398908539921","192.613379598467","232.491116102922","272.911229373875","297.423328338665","315.895933811529","336.913312612781","387.824863169306","377.642661361738","398.25968811061","408.97038494187","420.561175270521","414.896246290157","470.344956859125","520.071800622955","553.698449889628","583.183643713989","654.176206388027","719.003986321815","763.617912048158","823.659547219839","853.442920105727","843.145363448343","875.41217796712","837.69907865946","873.147243628672","989.45477321255","1074.66198269613","1259.8075907972","1448.76101048114","1644.81637232162","2054.48919158962","2106.787092279","2819.65130924227","3221.15151931614","3350.68542319869","3610.19517423536","3852.88076041162","3926.17439589454","",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","98.1485681294334","102.287924708774","102.826531373093","111.858999495352","123.569583971227","129.775362788382","114.536898936107","119.442425056116","125.216175251861","136.476594956239","146.721444609631","149.184145551541","154.806278455171","180.55771769867","226.121585081763","244.888711712186","259.254960419741","290.098206129884","318.326035501602","353.09113270058","429.672742361259","443.262831438733","434.965462310582","415.400779800813","402.812575323634","413.490386439844","419.323674858981","451.195019427907","462.722295731185","459.703944440237","481.952324364432","454.170712471332","467.593660782577","458.547504357487","489.289080804289","538.841595831853","579.816945494047","587.818905215584","522.039721844448","557.356793910206","578.283578203014","574.915027154662","605.937243438657","682.456202590781","766.905271602255","866.757375057807","1010.29845237659","1222.75890469196","1339.55145427785","1355.85296673845","1692.36315252317","1855.04906335996","1912.08868467307","1959.74460832297","2032.51391547354","1988.22664784698","",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","140.538999774812","133.846766589228","137.056534200394","142.950559694505","157.580299464648","169.856649994674","171.317912683706","172.462747749527","178.07843800236","194.078988009579","207.707335309632","218.539956845324","238.727945161007","295.221922553065","369.399021131162","400.130650972419","425.095817154828","468.655932022828","499.108170499241","582.365022675149","668.357951964505","705.593449018375","686.428878771849","661.316584487691","658.224869247115","680.257696949702","696.457695110881","702.190766224055","745.381023201266","776.845015312655","857.544087959227","899.901409067789","873.877541831174","913.576793290318","974.378294125897","1070.70308068059","1148.82658506462","1196.10945463551","1140.28474595478","1097.07783371044","1180.20320996789","1175.02770720623","1181.26447019754","1316.22482011007","1539.79422927774","1809.50602963898","2121.01030527473","2596.98664959039","3075.23552253863","2962.37190139674","3573.1338313044","4154.10770608323","4359.4010671734","4552.85933473642","4628.48265812811","4309.65128075253","",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.6140721693278","41.2111542635693","47.4642115598459","52.3620839488921","56.7345636854124","58.8040113773803","59.5741529401846","61.0324651830375","62.0109934860995","65.2290703389933","66.5917085440357","72.5964504921363","75.2508710969761","110.362399122764","134.386067372773","130.155613451267","125.345693954665","159.911905096549","214.766470392991","227.702773952553","330.090550868118","323.85319408309","237.94570809696","252.658024013971","210.665491995129","168.734547922856","194.361992686788","242.95551894371","278.220545699956","287.555141899453","340.889869127033","373.961073126081","433.970334489045","426.115111608756","437.675056137985","489.837365679307","458.602924590468","477.222297768367","449.827448621564","435.706175556827","415.500118698001","377.453588710214","348.319866857999","510.416297902947","645.495959217188","710.520982100026","736.391194357222","816.849585698468","826.831540196137","859.828065883852","1087.98277034468","1241.20570623397","1158.80422205502","1064.82832238391","1034.18528751221","","",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","154.939017369736","142.787504117489","147.85476281371","156.143743846293","168.597299244278","184.297330688731","199.638934555939","197.015581418359","196.734912302582","214.6255504088","238.375204583248","259.270890489432","290.89896502035","362.180280486107","418.447289383449","452.130438102061","485.615568221428","555.484010482467","572.12065895535","673.410930595945","752.708820182089","786.718770538069","793.815811787615","723.713201291616","751.649932401785","791.097125538849","829.121471712945","860.699608124539","933.672164510718","1042.64803917508","1093.10164196215","1187.50450316353","1095.38277643334","1123.47136666803","1272.72090021912","1546.38331428551","1679.22526889474","1741.06112527656","1661.11328076986","1521.16730540076","1660.92854822194","1703.3783865995","1791.1791382826","2029.26291774444","2421.11050796149","2901.11001392656","3478.53603997998","4355.19578709647","5380.07924694916","5162.38975906359","6159.51727996619","7463.37562730736","7917.59820764108","8470.68764880469","8720.03873188457","8065.17250110293","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168.79609901209","2328.15380783134","2830.73753338088","3166.89564814117","3113.54642795619","3297.35470084107","3530.14733731891","4146.98792783931","5505.5356688311","6706.96699843928","7863.16200865166","9240.64254797441","12297.9153480396","14961.5681759187","11837.3910271086","11988.757967609","14367.2093249849","14342.5234770018","15694.0962942719","16489.7289835331","14172.2210702975","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4493.89050843422","4637.51517451932","5736.74570885467","7786.57502157604","9375.333322366","9097.81391537781","9923.16985323141","10964.1871387157","13628.3506812712","15897.1766716271","17284.4218694357","14467.6733449037","13164.7344367859","12937.9028968138","12679.5515806316","13050.7562209923","18976.9403370805","23466.1537402283","26368.5751168828","27831.027762412","34990.4635916012","37376.3052300779","41374.0645800025","41892.5243350516","45935.2265794382","53357.8404755291","52396.5940083154","46552.403153968","48055.6820491151","51903.9296812931","48992.3114708881","47680.381715447","52240.8981265786","64669.9397202278","74970.9215792235","79494.2062680935","88680.2380283837","104841.443619716","112851.460090742","101221.810003471","103267.276511115","113239.56097199","105447.093240743","113726.638978771","116612.884151875","101449.968168042","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2327.93026768517","2428.22882691838","2681.11754346386","2976.04976179382","3150.05062686265","3351.46905779679","3571.54700513505","4128.6381362996","5128.97182033323","6344.9806643559","7550.14218688097","9651.70303956901","14019.3785768051","16323.7652773541","12207.587067267","11319.517002394","13781.2097866151","13775.2615846281","15015.8346769086","15692.1915611781","13664.9414278021","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","3915.57106703035","3741.93219543586","4169.22880374246","4125.53024745135","4450.06328014691","5537.6005765865","6212.56243748522","7113.46509413215","8312.17567352937","9377.73957183186","12126.0506618093","13713.3058537843","14979.0412641778","16465.0263708925","16357.4003046856","16199.1352847205","14771.4950504561","13907.5045751927","14127.5666726526","15547.6819236569","16485.9364221788","18180.6390209133","23083.4001641707","25829.9909971361","30829.265352832","37200.1089835966","41235.0275951692","41187.7920414883","52604.3271347173","67150.2767545254","77145.0395041344","90746.10886213","96074.8369597196","78585.8770573122","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.801113754485","158.893298925424","181.100922185416","196.385092035123","201.055073092136","206.185315134098","196.023866990455","202.521847089775","212.365464689673","231.667208444695","245.483483580923","264.578432473648","301.77921577849","363.606263166044","437.674004535043","501.117661081851","522.363950098123","588.074521839796","687.529209025062","806.421312437905","1074.47030043345","858.277488374891","833.022879537064","746.964697453649","665.627618796968","658.131469440106","836.244478946542","916.191487143842","1060.88574578857","1065.39342956293","1199.19000526492","1259.4765612533","1291.7408811976","1192.17981153766","1318.9965715105","1423.67366575648","1551.58264113681","1388.10039670951","1463.30287906177","1439.53436183578","1328.1729629234","1334.11586575676","1413.23815547685","1724.52507906821","1955.14193078879","2023.25299652232","2204.25835115887","2510.98395921471","2905.95267964736","2883.85067741147","2857.6734140278","3066.50315775774","2931.40019953372","3153.77201872625","3190.31044414024","2871.51358828203","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13812.1359060263","16732.9258788308","21421.9646120756","22707.4560380278","28249.7914457976","28813.1308308869","31432.8694404664","38355.2762166492","45845.1098277337","51526.6206408108","44364.6613479079","41377.8664366944","38883.613816459","36379.1455513374","37552.055643001","52162.2689423643","63049.6621501098","68427.206617505","68574.2452564678","84289.5595438943","83727.0488033757","91651.0499568933","85421.7258336278","89415.8281214554","101963.222110443","101315.707697008","90909.1028670077","93110.9810218226","91398.311296276","82537.4464694446","82542.3644408713","89009.2202332333","108889.217254337","123289.494120823","126599.403276628","135629.605720617","170472.284881312","193648.132212747","152877.365748281","145221.191568424","163351.646685562","","","","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","972.093095245982","832.433405327574","626.12933306622","640.829879268495","461.200990409828","476.987379485331","462.172007597506","528.177762986236","448.841362219815","321.02679648144","354.001278975189","407.730243187074","458.677816836312","548.289686690501","720.940932072135","831.205286210574","950.648204362747","1230.43468472032","1695.97281114375","1525.52611882763","1631.53583179532","1970.57137253336","2046.53678665109","2243.979662444","2244.76376248334","1843.24280182141","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.99308778984","133.84622350219","138.115436667946","138.400253667609","142.653329589085","144.484629923376","152.121570867434","157.508959769879","165.525209661909","165.04939408016","169.070662941168","177.432717999332","192.968465860698","231.120243197523","260.521411514181","301.362521697279","279.736453791582","293.706563723438","322.866943580142","407.097200223855","462.142857952103","400.163701163116","382.422239857448","371.110410169666","302.592339398898","286.32976227008","317.436873910451","242.877509176397","224.541473796912","222.930553219972","266.892255568947","222.985579204589","246.61484608782","266.599056341443","228.304975881491","234.892780134726","287.771408475533","247.450454076528","252.781780661428","243.566786035185","246.282634900529","278.987456987283","262.741813342439","317.422023148051","245.670457316682","275.515827096107","292.99089305874","379.067251975187","472.379100795325","417.178309192785","414.142787218657","456.329307134312","444.958493750152","462.973999137211","467.130334270816","411.816055713571","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.27798586662","273.334332029019","282.206296875589","328.097375631418","598.825061790679","670.821729125485","722.946449270176","695.70410805344","803.54987971286","875.237924342256","986.646813007349","1076.95283120232","1217.32204513661","1331.92827411474","1452.58931873008","1564.66256851084","1719.01651890237","1925.08940295049","1992.97563697812","2104.42769146741","2182.99701148469","3028.34304212553","3066.88265467172","3432.24784128289","3853.33340845353","3488.4937694704","4428.5228978979","5002.86228510029","5850.20331923343","6017.58385416667","6330.79498041553","6497.55044274666","6529.97807019209","7112.46821987818","7640.6471532801","7681.07576733719","",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","243.425343227953","264.216739895521","286.702356052067","326.755677989994","387.368477398758","508.281665134864","900.991301061285","962.201902543914","1167.12120521118","1312.36577823357","1354.24011661338","1716.22130643172","2156.69248104384","2157.95861397805","2076.0111329507","2038.86904608058","2002.09951107983","1966.32587241921","1946.07157762724","1747.53424154807","1683.72194275459","1689.50285271933","2136.32390575254","2085.85864396212","2233.38156303509","2198.26830704192","2239.04817283055","2483.31395576605","2754.49834138935","2799.93204090014","2667.31699559893","2802.03250793992","3064.50439439345","3017.63886717874","2950.51072520279","3261.95348471753","3720.48950371713","4394.48538303338","5038.69013789071","5850.26708444208","7151.9140376514","6241.57165835454","7116.03203086108","8359.30830481024","8872.09123432727","8768.34492364615","8470.16005901629","7342.26141785233","",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","342.016187342239","359.290994509706","374.445430155351","403.824180413223","463.896331375075","489.202771811987","528.944277106048","559.911919920292","600.561804197751","644.857950082262","683.102206184862","729.732129272449","814.311779701174","964.87535318316","1218.07310850021","1445.71241045779","1421.65110800311","1271.8171180305","1552.69213518325","1987.6383240985","2803.3188414344","3524.74158480078","2394.56442167386","2008.09565081832","2319.45795959172","2385.7577824395","1639.74040986935","1740.86901348881","2227.405172532","2657.6004279976","3068.70242424198","3600.04518532238","4080.45217517644","5544.93246221482","5690.67471313059","3640.83341887282","4131.80570593217","4907.33315168627","5038.62977470959","5722.12213857305","6649.71653421574","6952.28903930479","7023.78727594692","6673.16697380407","7115.12176872717","7893.96823375653","8666.33535331064","9222.88399058214","9578.57056207038","7661.2084045474","8861.49371999101","9730.277761437","9720.56167412905","10197.4445635608","10350.814693018","9009.2611626629","",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.566232951873","1047.51904961901","1196.41782490328","1234.55574698499","1144.64965826681","1392.65726438325","1494.32950555186","1604.2484624288","1589.02494925021","1659.11205073996","1701.84195870547","1844.05248876109","1987.15336050507","2136.76176918362","2356.52685221482","2156.89631690566","2056.00149594754","2093.56473156851","2073.48669519932","2126.83287154387","2206.6561156159","2391.34740333583","2434.76130579871","2517.69338901563","2645.98140535557","2758.38292551498","2878.46487719438","2925.90048273522","2907.63146795308","3124.34344775456","3290.02918516168","3502.26070428711","3602.85394410217","3529.74830339742","","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","145.712089330596","138.506786833073","141.871199310469","147.979370047955","163.42530637833","176.054687781555","177.288562918871","178.389157735751","184.522597364164","201.422378078929","215.670959440763","226.926556764461","247.98951785225","307.404462615618","385.525483473406","417.042333055606","443.872623105272","489.739908086287","521.513927952695","609.055047687178","700.136274562473","740.59225897134","719.984837241571","694.033880246317","691.728067206082","715.074837083288","731.005340669352","736.834380833492","782.799949039307","817.85465292053","904.339801153989","950.492006472103","926.16244648507","970.41182702361","1040.29812140355","1143.72580151533","1227.95515027703","1280.16595553083","1220.8214697148","1175.33353240094","1264.64959286993","1262.86324049582","1270.01578838076","1417.62669374272","1661.68257756975","1956.32012575078","2298.52984596065","2819.84487766782","3343.77462970089","3222.33061908062","3899.35859261402","4543.01014388797","4774.37091676437","4992.7387054084","5080.78481496692","4736.7095874374","",
"Macedonia, FYR","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2240.14033569736","2360.99776709349","1171.76523736631","1297.85937934671","1728.51993970457","2277.59157022145","2258.15924172299","1896.72817234679","1799.70139860163","1837.23020824662","1875.12713159241","1835.01452075904","1980.75287766903","2431.83677607996","2787.77305634901","3063.59542581567","3351.30259018486","4063.74593982078","4821.54057471268","4566.34133221136","4561.17754644919","5079.9620789636","4709.51162777738","5219.53568101849","5453.28127512774","4852.65784744443","",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2798665275619","59.4675393431738","57.991815730636","60.4756622312624","71.1546802834416","79.1574664202335","90.1001285078997","84.5976204462757","128.151071299237","142.37593921403","156.399480370157","178.979316723971","229.333568548963","248.189021060414","212.74517480918","180.562338209717","172.063173959463","160.276395767863","177.759885689246","232.76017080173","258.95997637902","264.840640043899","262.152317154495","316.185856544262","314.10851569672","318.370093199994","308.634574433493","221.859916009675","280.730787185894","280.821086286341","265.254297214748","279.598693663936","320.351109356757","267.416434751446","304.612988736488","331.805201995002","389.077360722162","436.435805911435","484.810614299526","518.394429205184","592.016922455052","685.547791304224","692.842678257748","704.064620886671","829.849231276721","772.249921673187","798.318480769749","842.114337237737","744.346106077478","",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.444834337079","874.061146109093","975.720862993772","1143.66667608705","1245.31842083175","1560.10509658262","1726.55913452495","2037.86476660159","2558.73543428134","3195.51239568261","3948.26716486393","3898.36999672329","3787.91751420461","3526.91536128748","3332.82102436915","3322.30815939598","4194.53362238002","5083.80108177028","5814.44984160101","6040.83946725816","7192.394285355","7688.02750707283","8365.01309952099","7428.47560128869","8149.41632429728","9717.50193818825","9852.31001075917","9683.14540797466","10091.2797969916","10301.4232851886","10377.0373182486","9967.79040659294","10849.7502791421","12844.5879877177","14064.2295970135","14834.4323706421","15705.3402150582","18356.968284457","20895.7805043413","19636.0062766561","19694.0831567142","22347.708423805","21176.3099827802","22776.1946886632","","","",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421.48386393938","1106.99157606477","1203.84472110364","1203.50538655951","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1202.2977537614","1207.04929022125","1348.28951047359","1532.08107984198","1542.58452560214","1535.75498697411","1593.91120437138","1621.86470432988","1648.90454157403","1573.34623151199","1744.98395182027","1964.76775790841","2277.65486027621","2600.07747110996","3160.32311888059","3838.84718152795","3629.18581759959","4106.10852556956","4663.14662608132","4968.25837593934","4738.06192562485","4378.61083035712","","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.04289333871","1909.63543490229","2106.33901312913","2789.08158153876","3380.19953469677","3674.52652951463","4383.59509708201","5957.1456931201","7325.70347405184","6698.07943862396","6682.28115774575","7318.74469026724","6586.7212793222","7186.81145498166","7378.04440441034","6415.03408351413","",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.63748796495","1435.7670965977","1495.01656871698","1121.66596208514","1137.68798601373","1465.44691936981","1485.53816494496","1533.44357159856","1670.69443056208","1172.4430658221","1072.63486794645","587.300352149611","339.519400734114","405.971988309893","631.915160959447","580.910075800383","505.603138700067","477.350130045148","445.006389869769","474.212956571061","524.02476600758","571.538390605566","646.119168113725","797.905152144555","998.822299377403","1334.40571157412","1633.38433505498","2138.37674048135","1717.07313677613","2650.34688487431","3772.93154739095","4377.2388700925","4400.61451460346","4201.73771089327","3973.43983362286","",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","295.42123522067","288.845224673436","288.930967121379","253.607618633506","260.077454583005","340.245902720715","398.580920873224","179.103016855938","159.505331777674","175.551059560478","187.863817280026","237.886071954086","161.305115574947","162.076542863217","160.167927932159","158.469349222936","214.727326737584","250.536307997152","281.407675508347","298.329718886582","274.656255626148","253.66316458821","260.043672608778","280.87256827628","332.882911953182","365.596849919716","382.377958321832","418.912986355427","499.887085818156","461.425218697859","417.501231533203","524.89145294127","564.812463094317","605.234444722447","622.638064437746","525.008155116386","",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","107.91477526747","121.969402085661","122.252539224727","121.576554211757","157.611204722198","174.095913296797","176.479287022008","181.720520392184","194.442511955905","178.925644223371","182.214984671331","191.937118788254","217.593221142545","266.168044205876","321.340883344004","358.185573235672","383.440036808362","384.077382753647","375.811509813375","432.026839679259","462.191763962048","473.838711172761","461.866522230106","471.773856395341","422.972174436741","386.672299086989","442.195453243588","487.746335498822","499.612526341526","498.524229905668","503.838713721786","693.820337719371","684.2155898361","567.588970952496","580.538457105875","606.391311663545","600.137712747139","566.171410735663","538.958965377169","534.512005392399","477.112988064267","463.271418495262","459.125545858864","525.45877431155","598.210547870149","692.575965398663","937.982701714899","1008.55470523732","1180.54951407934","1045.79040852269","1207.82745750371","1402.66912860389","1385.00468177818","1457.836387254","1370.98521248511","","",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","779.904213865664","897.669281574192","1092.27217510665","1280.39075428854","1176.49932968921","1170.04796511502","1091.09469628908","1093.00907934093","1032.31023744487","1058.90597775832","1428.53734119819","1822.97560499509","2054.63992417979","2084.26236101699","2506.18493271298","2669.32627924848","2973.20538541815","2973.79360834682","3197.33695772884","3599.55175136628","3899.44243452096","3646.637841694","3593.24156909307","3651.23107838133","3861.03854301929","3792.18757686008","3957.51290571479","4623.35178431117","5229.8735684377","5116.03964225907","5455.06563037963","6285.7890498112","7749.31843837522","7082.29570014421","7772.10005652754","8984.62976859867","9113.64064294","9479.86959015448","10002.8704750471","9116.82771519446","",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","45.0339773199284","47.1834134863634","48.3875958016294","49.2804860512016","49.1343232288232","56.5356676815401","62.6243246910589","63.3064192433177","56.0921860186625","59.2714269853919","63.1052534181783","77.2707315142598","83.5638299169065","88.9162658837271","106.711547121324","115.854560702798","122.883416537588","143.265127230354","163.41579612454","176.776598077105","200.814032716596","195.609241500712","182.012977336376","183.682506555264","175.266064210546","157.009061967106","155.395890624477","145.90537059752","160.066476290779","175.265759148706","199.892081156233","229.434649473081","185.84577057227","213.520835444732","121.514401321822","142.266198542787","227.949656236923","259.564298852932","165.719340711292","163.189802198731","155.764358225033","149.367243169531","296.520260529465","265.429354514251","280.177358672995","286.785151128497","304.904164020676","328.405188697794","382.678036203531","432.068076584829","471.207752434354","525.651739290892","383.969459754717","340.879420492438","362.247486595025","381.370536197336","",
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD","234.802457334292","225.62112579682","229.772763203619","278.922668024545","287.959428067829","308.924186404872","319.329639659057","315.36293298739","320.972543011099","344.401561750057","354.230514580907","379.566335202346","440.072701099076","652.622660975328","789.633256061286","755.276632455083","877.018136848888","1019.21260538885","1240.05077882706","1570.86726981188","1770.1674474823","1763.35632611554","1843.03943050371","2033.01646954651","2213.70171258013","1979.16059867689","1709.71285222541","1926.64391287018","2050.44853204926","2193.95866648658","2417.43690204975","2626.57497540755","3080.86861538782","3395.52594692137","3685.93513836416","4280.01657189049","4743.68848697329","4585.69103496365","3227.80841807922","3456.50039543594","4004.55719127475","3878.7714093459","4132.66774072833","4431.2394550148","4924.58585200036","5564.17323050149","6194.67190541651","7240.68196667962","8486.59933273544","7312.00831363343","9069.04175699503","10427.7560500121","10834.6590783671","10973.6559383179","11307.064952828","9766.16575200497","",
"North America","NAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","2942.62886994412","2990.76628065986","3153.88605003842","3281.35123535155","3478.08586108047","3727.14016510279","4040.8790099139","4227.76186373872","4575.14811014624","4906.85250757158","5140.49045945309","5525.14296494705","6017.69495215425","6657.81444441508","7222.98274916729","7787.74857269067","8627.8781935299","9414.66352737226","10441.6087730549","11531.2592063599","12454.5951188154","13827.1183286799","14242.8086069184","15347.1415253208","16809.365087602","17855.7072356895","18651.9189708137","19720.6856895874","21224.3456904584","22694.9680473978","23696.3712717686","24131.30752105","25021.2625580602","25822.0803876124","26988.8344390296","27968.7292095918","29189.8461901225","30604.9865877247","31761.2416063396","33397.9809096259","35242.0641955061","35942.4362729718","36794.8536066037","38550.0798996021","40948.2341842791","43514.0819225872","45849.0408211219","47723.7274691787","48232.3100078821","46394.3848463695","48289.7175885726","50016.9594400288","51545.1626411841","52627.009744268","53982.3316529783","54580.0476580259","",
"Namibia","NAM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","2404.10074797789","2184.00316034598","2013.76150461951","2133.694745109","1763.05701282165","1405.78598355311","1520.56914031615","1852.50406485041","1922.41031529295","1871.79332097032","1981.25191623998","2054.86339615997","2278.0946801787","2063.81351506942","2264.65474214466","2383.29394245793","2313.50930302563","2333.57358531302","2114.1971084664","2056.1639609711","2059.40901467159","1836.75532074034","1716.89588284213","2489.89394622456","3298.90165049057","3582.25982034766","3884.64683374719","4195.93639333527","4011.30116888467","4123.93999729686","5143.13067579247","5539.61515966925","5679.82912868023","5420.81169032783","5342.94446039872","4695.76514977115","",
"New Caledonia","NCL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1763.47506683766","1756.21965306604","1865.66599868404","2165.90114607294","2529.89263977581","3203.71144556442","3446.95279391748","4031.01603874046","4220.19350048583","4865.65037488923","6163.38011948249","5957.54111677189","6158.94673921865","6152.78252887561","7561.19227612515","8443.10705181349","6817.83252877901","6208.78263416107","5540.23497276739","5249.0536002064","5534.631412905","7634.33440023159","9271.7354036501","12665.6632283397","13092.2647265506","14800.0286943521","15133.1622384558","16261.2969282208","16640.8023536798","16037.0252427091","18721.0564384262","18257.2150489301","16341.5873485558","15387.8695836451","14611.8328032133","12579.5951055864","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.400236735014","139.04861059634","147.843707379898","158.322902006611","152.897426032285","171.712253359582","174.171503929035","160.605368909595","150.575795651436","143.028175964548","144.510856087602","150.02283185382","156.274189069842","193.63441496028","204.135542298766","202.801208722789","200.064613524691","235.830800327873","314.829678856235","363.75736957462","420.670439241207","354.156232816427","320.289309191057","278.558263444086","219.666140042445","210.667715678797","270.788539110472","308.704176210677","306.261230395707","284.122136689161","313.537623244108","284.983905397461","277.765452697823","183.977296740335","172.938600072337","200.899491651451","204.888292968711","183.478173533121","199.0612129469","186.499654580019","160.218342317408","167.091230076581","179.735270494087","218.047122969618","234.910427865702","252.504615486699","260.563770008326","295.393198719939","358.191405530453","344.375641110111","351.006218346786","378.200546574048","393.64342304494","417.670309304738","431.381682137856","358.958152040005","",
"Nigeria","NGA","GDP per capita (current US$)","NY.GDP.PCAP.CD","92.8118675253452","96.811563813563","104.194016425702","107.329219376448","112.933730562327","116.93053023763","124.02107987069","99.1666755249422","96.9582950390189","120.931169162556","223.506804497966","159.811543519598","208.644536881305","251.517912407969","401.678582529331","437.012086706041","554.95279575096","534.44827942633","525.488257710168","659.877537535082","871.145817968016","806.507839586014","661.232376300454","444.649092091558","348.526325995853","344.141083749821","240.617396617304","272.507731472812","256.375841257804","260.047569976104","321.66837089409","279.275782314458","291.283484505327","153.075665487639","171.024798212773","263.288037874514","314.739902120504","314.29984936351","273.86979724431","299.356765948378","377.500269346768","350.260182193982","457.397047553578","510.296295281735","645.763871178843","804.005995170227","1014.73474161771","1131.14769462527","1376.85744878293","1091.96852722446","2314.96353665347","2514.14862151929","2739.85218903906","2979.84415000393","3203.24429573261","2640.2907388575","",
